case,t,att_err_angle_E,att_err_angle_Q,tau_norm_E,tau_norm_Q,omega_norm_E,omega_norm_Q,eR_norm_E,eR_norm_Q,condE
NearSingularity_90deg,3.1950000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.196,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.197,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.198,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.1990000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.201,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.202,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.203,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.204,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.205,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.206,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.207,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.208,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.209,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.21,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.211,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.212,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.213,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.214,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.215,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.216,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.217,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.218,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.219,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.22,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.221,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.222,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.223,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.224,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.225,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.226,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.227,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.228,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.229,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.23,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.231,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.232,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.233,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.234,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.235,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.236,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.237,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.238,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.239,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.24,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.241,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.242,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.243,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.244,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.245,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.246,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.247,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.248,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.249,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.25,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.251,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2520000000000002,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.253,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.254,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.255,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2560000000000002,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.257,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.258,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.259,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2600000000000002,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.261,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.262,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.263,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2640000000000002,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.265,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.266,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.267,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2680000000000002,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.269,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.27,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.271,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2720000000000002,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.273,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.274,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.275,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2760000000000002,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.277,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.278,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.279,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2800000000000002,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.281,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.282,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.283,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2840000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.285,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.286,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.287,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2880000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.289,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.29,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.291,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2920000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.293,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.294,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.295,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.2960000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.297,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.298,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.299,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.3000000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.301,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.302,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.303,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.3040000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.305,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.306,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.307,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.3080000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.309,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.31,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.311,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.3120000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.313,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.314,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.315,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.3160000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.317,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.318,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.319,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.3200000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.321,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.322,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.323,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.3240000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.325,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.326,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.327,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
NearSingularity_90deg,3.3280000000000003,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.993605777301122e-14,7.350356717430467e-14,1.9984014443252818e-15,1.837589179357618e-15,2.664801917231696e+20
